"CurveID","Model","Parameter","Estimate"
"C119","Cubic","poly(Time, 3, raw = TRUE)1",0.162936493563633
"C119","Cubic","poly(Time, 3, raw = TRUE)2",0.103553956630507
"C119","Cubic","poly(Time, 3, raw = TRUE)3",-0.0102216815130228
"C119","Gompertz","N_0",1.82802916507004
"C119","Gompertz","N_max",3.87999432126059
"C119","Gompertz","r_max",1.46009943184152
"C119","Gompertz","t_lag",1.0553400794693
"C119","Quadratic","(Intercept)",1.74229980951822
"C119","Quadratic","poly(Time, 2, raw = TRUE)1",0.304599388620036
"C119","Quadratic","poly(Time, 2, raw = TRUE)2",0.027086026659607
"C120","Cubic","(Intercept)",1.52993612003796
"C120","Cubic","poly(Time, 3, raw = TRUE)1",0.181567741498492
"C120","Cubic","poly(Time, 3, raw = TRUE)2",0.077376844108021
"C120","Cubic","poly(Time, 3, raw = TRUE)3",-0.00803552459268748
"C120","Gompertz","N_0",1.56223058168393
"C120","Gompertz","N_max",3.63271285688007
"C120","Gompertz","r_max",1.24523821839508
"C120","Gompertz","t_lag",0.979738857414732
"C120","Quadratic","(Intercept)",1.48768679384764
"C120","Quadratic","poly(Time, 2, raw = TRUE)1",0.330075792757414
"C120","Quadratic","poly(Time, 2, raw = TRUE)2",0.00780611823584002
"C121","Cubic","(Intercept)",1.53838940619216
"C121","Cubic","poly(Time, 3, raw = TRUE)1",0.708206810274542
"C121","Cubic","poly(Time, 3, raw = TRUE)2",0.220275664137057
"C121","Cubic","poly(Time, 3, raw = TRUE)3",-0.063224487897081
"C121","Gompertz","N_0",1.56019797118983
"C121","Gompertz","N_max",3.96393334585452
"C121","Gompertz","r_max",2.98614645313759
"C121","Gompertz","t_lag",0.403474880965219
"C121","Quadratic","(Intercept)",1.47473123428084
"C121","Quadratic","poly(Time, 2, raw = TRUE)1",1.19011070058376
"C121","Quadratic","poly(Time, 2, raw = TRUE)2",-0.137347594481234
"C122","Cubic","(Intercept)",1.99448590390461
"C122","Cubic","poly(Time, 3, raw = TRUE)1",1.81627384506108
"C122","Cubic","poly(Time, 3, raw = TRUE)2",-0.0313929025627685
"C122","Cubic","poly(Time, 3, raw = TRUE)3",-0.201911878810636
"C122","Gompertz","N_0",2.00136581687828
"C122","Gompertz","N_max",3.97707310015761
"C122","Gompertz","r_max",4.796801016822
"C122","Gompertz","t_lag",0.075796351501464
"C122","Quadratic","(Intercept)",1.96281088632992
"C122","Quadratic","poly(Time, 2, raw = TRUE)1",2.20763228784633
"C122","Quadratic","poly(Time, 2, raw = TRUE)2",-0.595207984939879
"C123","Cubic","(Intercept)",1.97721803180879
"C123","Cubic","poly(Time, 3, raw = TRUE)1",1.31145300038066
"C123","Cubic","poly(Time, 3, raw = TRUE)2",1.07777076536425
"C123","Cubic","poly(Time, 3, raw = TRUE)3",-0.62962577479758
"C123","Gompertz","N_0",2.0045689327654
"C123","Gompertz","N_max",4.17170156698902
"C123","Gompertz","r_max",6.09916425751446
"C123","Gompertz","t_lag",0.172413556349068
"C123","Quadratic","(Intercept)",1.88048088204631
"C123","Quadratic","poly(Time, 2, raw = TRUE)1",2.5735865480695
"C123","Quadratic","poly(Time, 2, raw = TRUE)2",-0.706619361417374
"C124","Cubic","(Intercept)",1.49545695929945
"C124","Cubic","poly(Time, 3, raw = TRUE)1",3.75871512254085
"C124","Cubic","poly(Time, 3, raw = TRUE)2",-1.01286835549525
"C124","Cubic","poly(Time, 3, raw = TRUE)3",-0.338176506758906
"C124","Gompertz","N_0",1.56076153459204
"C124","Gompertz","N_max",3.91449152231667
"C124","Gompertz","r_max",9.4493933125731
"C124","Gompertz","t_lag",0.0748452063184805
"C124","Quadratic","(Intercept)",1.47095156121776
"C124","Quadratic","poly(Time, 2, raw = TRUE)1",4.15848232355919
"C124","Quadratic","poly(Time, 2, raw = TRUE)2",-1.74849157057259
"C125","Cubic","(Intercept)",1.85566129232609
"C125","Cubic","poly(Time, 3, raw = TRUE)1",1.94823684921844
"C125","Cubic","poly(Time, 3, raw = TRUE)2",3.03916192638983
"C125","Cubic","poly(Time, 3, raw = TRUE)3",-2.69308484301378
"C125","Gompertz","N_0",1.91361006220648
"C125","Gompertz","N_max",4.03758151145041
"C125","Gompertz","r_max",11.4571480763961
"C125","Gompertz","t_lag",0.146526430636836
"C125","Quadratic","(Intercept)",1.73785695380006
"C125","Quadratic","poly(Time, 2, raw = TRUE)1",4.31458333764692
"C125","Quadratic","poly(Time, 2, raw = TRUE)2",-2.01105841336189
"C126","Cubic","(Intercept)",1.54496933951079
"C126","Cubic","poly(Time, 3, raw = TRUE)1",-0.1361354387661
"C126","Cubic","poly(Time, 3, raw = TRUE)2",0.121165069879317
"C126","Cubic","poly(Time, 3, raw = TRUE)3",-0.011014045821365
"C126","Gompertz","N_0",1.53450381202596
"C126","Gompertz","N_max",2.73827937015594
"C126","Gompertz","r_max",0.852415884492023
"C126","Gompertz","t_lag",1.89905265237041
"C126","Quadratic","(Intercept)",1.47942252057031
"C126","Quadratic","poly(Time, 2, raw = TRUE)1",0.0853061985733849
"C126","Quadratic","poly(Time, 2, raw = TRUE)2",0.0217385449101588
"C127","Cubic","(Intercept)",-0.917635371574881
"C127","Cubic","poly(Time, 3, raw = TRUE)1",0.012504689963238
"C127","Cubic","poly(Time, 3, raw = TRUE)2",-5.15746221613801e-05
"C127","Cubic","poly(Time, 3, raw = TRUE)3",6.14182394155882e-08
"C127","Gompertz","N_0",-1.79571718744206
"C127","Gompertz","N_max",-0.111097471427631
"C127","Gompertz","r_max",0.294039929549263
"C127","Gompertz","t_lag",-3.04264105612281
"C127","Quadratic","(Intercept)",-0.834016981021172
"C127","Quadratic","poly(Time, 2, raw = TRUE)1",0.00589044592235929
"C127","Quadratic","poly(Time, 2, raw = TRUE)2",-1.01892579930479e-05
"C128","Cubic","(Intercept)",-0.900604957405677
"C128","Cubic","poly(Time, 3, raw = TRUE)1",0.0590493193622787
"C128","Cubic","poly(Time, 3, raw = TRUE)2",-0.000886566578999135
"C128","Cubic","poly(Time, 3, raw = TRUE)3",3.62413094711655e-06
"C128","Gompertz","N_0",-1.40024789073031
"C128","Gompertz","N_max",-0.0538971779962961
"C128","Gompertz","r_max",0.596128562363476
"C128","Gompertz","t_lag",0.783666214936663
"C128","Quadratic","(Intercept)",-0.714571394991564
"C128","Quadratic","poly(Time, 2, raw = TRUE)1",0.0207185633634415
"C128","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0001235020547605
"C129","Cubic","(Intercept)",-0.699361467318988
"C129","Cubic","poly(Time, 3, raw = TRUE)1",0.0538992615404057
"C129","Cubic","poly(Time, 3, raw = TRUE)2",-0.000846627593287341
"C129","Cubic","poly(Time, 3, raw = TRUE)3",3.55061015567851e-06
"C129","Gompertz","N_0",-1.39677982199173
"C129","Gompertz","N_max",-0.0401170831130109
"C129","Gompertz","r_max",1.48281745080369
"C129","Gompertz","t_lag",0.728929428227183
"C129","Quadratic","(Intercept)",-0.525600919018278
"C129","Quadratic","poly(Time, 2, raw = TRUE)1",0.0167983910441032
"C129","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000102147037617291
"C130","Cubic","(Intercept)",-1.86556315257008
"C130","Cubic","poly(Time, 3, raw = TRUE)1",-0.0024640600918114
"C130","Cubic","poly(Time, 3, raw = TRUE)2",4.11164101682763e-06
"C130","Cubic","poly(Time, 3, raw = TRUE)3",-6.55286912996942e-10
"C130","Gompertz","N_0",-2.14467253211845
"C130","Gompertz","N_max",-1.91456670258301
"C130","Gompertz","r_max",0.157175468954625
"C130","Gompertz","t_lag",597.397375225089
"C130","Quadratic","(Intercept)",-1.87445165671768
"C130","Quadratic","poly(Time, 2, raw = TRUE)1",-0.00228984996232148
"C130","Quadratic","poly(Time, 2, raw = TRUE)2",3.45159745212833e-06
"C131","Cubic","(Intercept)",-0.98142885125667
"C131","Cubic","poly(Time, 3, raw = TRUE)1",0.0141446000089524
"C131","Cubic","poly(Time, 3, raw = TRUE)2",-5.79253107961576e-05
"C131","Cubic","poly(Time, 3, raw = TRUE)3",6.85509369828284e-08
"C131","Gompertz","N_0",-2.2761340355565
"C131","Gompertz","N_max",-0.0683067383776896
"C131","Gompertz","r_max",0.408346572034947
"C131","Gompertz","t_lag",-4.40647213272779
"C131","Quadratic","(Intercept)",-0.894750884964967
"C131","Quadratic","poly(Time, 2, raw = TRUE)1",0.00672006257808165
"C131","Quadratic","poly(Time, 2, raw = TRUE)2",-1.15804772901398e-05
"C132","Cubic","(Intercept)",-0.843461788032807
"C132","Cubic","poly(Time, 3, raw = TRUE)1",0.0590653878807778
"C132","Cubic","poly(Time, 3, raw = TRUE)2",-0.000895069058994755
"C132","Cubic","poly(Time, 3, raw = TRUE)3",3.6832610500309e-06
"C132","Gompertz","N_0",-1.38546086906034
"C132","Gompertz","N_max",-0.023737622488033
"C132","Gompertz","r_max",0.674525928176474
"C132","Gompertz","t_lag",0.958665911469799
"C132","Quadratic","(Intercept)",-0.652822776771266
"C132","Quadratic","poly(Time, 2, raw = TRUE)1",0.0202233535595527
"C132","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000120948959835708
"C133","Cubic","(Intercept)",-0.697530640099896
"C133","Cubic","poly(Time, 3, raw = TRUE)1",0.0559704146811455
"C133","Cubic","poly(Time, 3, raw = TRUE)2",-0.000880505979109984
"C133","Cubic","poly(Time, 3, raw = TRUE)3",3.68452446750756e-06
"C133","Gompertz","N_0",-1.57170318601712
"C133","Gompertz","N_max",-0.0288833289413098
"C133","Gompertz","r_max",1.7221135975329
"C133","Gompertz","t_lag",0.343998924642896
"C133","Quadratic","(Intercept)",-0.518873413105456
"C133","Quadratic","poly(Time, 2, raw = TRUE)1",0.0175453085351071
"C133","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000108110432539027
"C134","Cubic","(Intercept)",-1.40988208954583
"C134","Cubic","poly(Time, 3, raw = TRUE)1",0.00789709204679982
"C134","Cubic","poly(Time, 3, raw = TRUE)2",-1.91480121469851e-05
"C134","Cubic","poly(Time, 3, raw = TRUE)3",1.44072058196993e-08
"C134","Gompertz","N_0",-1.43744544786335
"C134","Gompertz","N_max",-0.399832220113582
"C134","Gompertz","r_max",0.0173951116682013
"C134","Gompertz","t_lag",5.48726672605772
"C134","Quadratic","(Intercept)",-1.21680491552388
"C134","Quadratic","poly(Time, 2, raw = TRUE)1",0.0040890677333695
"C134","Quadratic","poly(Time, 2, raw = TRUE)2",-4.67254806004005e-06
"C135","Cubic","(Intercept)",2.02869939263201
"C135","Cubic","poly(Time, 3, raw = TRUE)1",0.0130121393686534
"C135","Cubic","poly(Time, 3, raw = TRUE)2",0.000123255183011645
"C135","Cubic","poly(Time, 3, raw = TRUE)3",-2.86899734865722e-07
"C135","Gompertz","N_0",2.32628458425684
"C135","Gompertz","N_max",9.2947283526363
"C135","Gompertz","r_max",0.0834337018690489
"C135","Gompertz","t_lag",49.0286556456013
"C135","Quadratic","(Intercept)",1.47420264600543
"C135","Quadratic","poly(Time, 2, raw = TRUE)1",0.0346441289804878
"C135","Quadratic","poly(Time, 2, raw = TRUE)2",-3.33937028637776e-05
"C136","Cubic","(Intercept)",1.7562288316208
"C136","Cubic","poly(Time, 3, raw = TRUE)1",0.0666532925613152
"C136","Cubic","poly(Time, 3, raw = TRUE)2",0.000701768961612879
"C136","Cubic","poly(Time, 3, raw = TRUE)3",-6.15877865131992e-06
"C136","Gompertz","N_0",2.07474376982512
"C136","Gompertz","N_max",9.32615773584558
"C136","Gompertz","r_max",0.273200989241639
"C136","Gompertz","t_lag",13.6567848562635
"C136","Quadratic","(Intercept)",1.21471204896792
"C136","Quadratic","poly(Time, 2, raw = TRUE)1",0.125599444390023
"C136","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000468995284493193
"C137","Cubic","(Intercept)",1.69523472895909
"C137","Cubic","poly(Time, 3, raw = TRUE)1",0.13008005200368
"C137","Cubic","poly(Time, 3, raw = TRUE)2",0.00090420843491623
"C137","Cubic","poly(Time, 3, raw = TRUE)3",-1.64882379516114e-05
"C137","Gompertz","N_0",2.0131128846826
"C137","Gompertz","N_max",9.54984270307203
"C137","Gompertz","r_max",0.402747106670908
"C137","Gompertz","t_lag",6.19118719962789
"C137","Quadratic","(Intercept)",1.23226913981622
"C137","Quadratic","poly(Time, 2, raw = TRUE)1",0.197724821524642
"C137","Quadratic","poly(Time, 2, raw = TRUE)2",-0.00114214629096153
"C138","Cubic","(Intercept)",1.5977594259592
"C138","Cubic","poly(Time, 3, raw = TRUE)1",0.255272256756482
"C138","Cubic","poly(Time, 3, raw = TRUE)2",0.00738594932383923
"C138","Cubic","poly(Time, 3, raw = TRUE)3",-0.00022939039787248
"C138","Gompertz","N_0",2.0334274789591
"C138","Gompertz","N_max",9.88654907966276
"C138","Gompertz","r_max",0.945062214004816
"C138","Gompertz","t_lag",3.93220175842866
"C138","Quadratic","(Intercept)",1.11406364245597
"C138","Quadratic","poly(Time, 2, raw = TRUE)1",0.432890724022662
"C138","Quadratic","poly(Time, 2, raw = TRUE)2",-0.00500989877426959
"C139","Cubic","(Intercept)",1.7767328184464
"C139","Cubic","poly(Time, 3, raw = TRUE)1",0.0016565859706475
"C139","Cubic","poly(Time, 3, raw = TRUE)2",3.33047854935127e-05
"C139","Cubic","poly(Time, 3, raw = TRUE)3",-8.89318149106437e-08
"C139","Gompertz","N_0",1.81953320240434
"C139","Gompertz","N_max",2.79251974498655
"C139","Gompertz","r_max",0.0228934185062148
"C139","Gompertz","t_lag",59.5356432152217
"C139","Quadratic","(Intercept)",1.68482496022786
"C139","Quadratic","poly(Time, 2, raw = TRUE)1",0.00669184376991573
"C139","Quadratic","poly(Time, 2, raw = TRUE)2",-9.93379305129281e-06
"C140","Cubic","(Intercept)",1.53798121125822
"C140","Cubic","poly(Time, 3, raw = TRUE)1",0.102503831278371
"C140","Cubic","poly(Time, 3, raw = TRUE)2",-0.000281069914538059
"C140","Cubic","poly(Time, 3, raw = TRUE)3",-6.12866924736576e-07
"C140","Gompertz","N_0",1.67036339363029
"C140","Gompertz","N_max",8.86253247513988
"C140","Gompertz","r_max",0.22890676963993
"C140","Gompertz","t_lag",5.36882319246825
"C140","Quadratic","(Intercept)",1.48535825079609
"C140","Quadratic","poly(Time, 2, raw = TRUE)1",0.10952316362386
"C140","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000412287802591569
"C141","Cubic","(Intercept)",1.70730157953207
"C141","Cubic","poly(Time, 3, raw = TRUE)1",0.21247190215904
"C141","Cubic","poly(Time, 3, raw = TRUE)2",-0.00184822052071742
"C141","Cubic","poly(Time, 3, raw = TRUE)3",4.63139791177958e-06
"C141","Gompertz","N_0",1.95671140099676
"C141","Gompertz","N_max",9.19933355642767
"C141","Gompertz","r_max",0.421633576492941
"C141","Gompertz","t_lag",3.28481543164315
"C141","Quadratic","(Intercept)",1.85997446434771
"C141","Quadratic","poly(Time, 2, raw = TRUE)1",0.185464327018208
"C141","Quadratic","poly(Time, 2, raw = TRUE)2",-0.00114109596199569
"C142","Cubic","(Intercept)",1.99020176791503
"C142","Cubic","poly(Time, 3, raw = TRUE)1",0.276408112827505
"C142","Cubic","poly(Time, 3, raw = TRUE)2",-0.00252385177491083
"C142","Cubic","poly(Time, 3, raw = TRUE)3",-1.93222372007626e-06
"C142","Gompertz","N_0",2.12374774072798
"C142","Gompertz","N_max",9.25858565815724
"C142","Gompertz","r_max",0.607678423100312
"C142","Gompertz","t_lag",1.97115375350595
"C142","Quadratic","(Intercept)",1.97667684402592
"C142","Quadratic","poly(Time, 2, raw = TRUE)1",0.280135565506755
"C142","Quadratic","poly(Time, 2, raw = TRUE)2",-0.00269169898507556
"C143","Cubic","(Intercept)",1.56586625432185
"C143","Cubic","poly(Time, 3, raw = TRUE)1",0.643774147081043
"C143","Cubic","poly(Time, 3, raw = TRUE)2",-0.0153696929606654
"C143","Cubic","poly(Time, 3, raw = TRUE)3",8.34234255234054e-05
"C143","Gompertz","N_0",1.69422572302505
"C143","Gompertz","N_max",9.33017266066876
"C143","Gompertz","r_max",1.31091838953963
"C143","Gompertz","t_lag",0.642737027259496
"C143","Quadratic","(Intercept)",1.6705835115531
"C143","Quadratic","poly(Time, 2, raw = TRUE)1",0.59116259813856
"C143","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0112061005046613
"C144","Cubic","(Intercept)",1.7250471007582
"C144","Cubic","poly(Time, 3, raw = TRUE)1",-0.000629863234799693
"C144","Cubic","poly(Time, 3, raw = TRUE)2",9.4043734303791e-05
"C144","Cubic","poly(Time, 3, raw = TRUE)3",-1.96776360441669e-07
"C144","Gompertz","N_0",1.82764009769625
"C144","Gompertz","N_max",4.70087983159332
"C144","Gompertz","r_max",0.0425927258331921
"C144","Gompertz","t_lag",77.102908234074
"C144","Quadratic","(Intercept)",1.423401100739
"C144","Quadratic","poly(Time, 2, raw = TRUE)1",0.0125743186575882
"C144","Quadratic","poly(Time, 2, raw = TRUE)2",-7.23085843921582e-06
"C145","Cubic","(Intercept)",1.17371799447802
"C145","Cubic","poly(Time, 3, raw = TRUE)1",0.0511035566574931
"C145","Cubic","poly(Time, 3, raw = TRUE)2",-0.000105332739360324
"C145","Cubic","poly(Time, 3, raw = TRUE)3",5.04848945457808e-08
"C145","Gompertz","N_0",1.76581272702303
"C145","Gompertz","N_max",8.30409229133691
"C145","Gompertz","r_max",0.10064117072668
"C145","Gompertz","t_lag",17.5371659504596
"C145","Quadratic","(Intercept)",1.30828800195381
"C145","Quadratic","poly(Time, 2, raw = TRUE)1",0.0464314450129539
"C145","Quadratic","poly(Time, 2, raw = TRUE)2",-7.54255708784364e-05
"C146","Cubic","(Intercept)",-0.116102436867814
"C146","Cubic","poly(Time, 3, raw = TRUE)1",0.0336972843421948
"C146","Cubic","poly(Time, 3, raw = TRUE)2",-0.000104680601311999
"C146","Cubic","poly(Time, 3, raw = TRUE)3",1.05978234767068e-07
"C146","Gompertz","N_0",0.0700064484237119
"C146","Gompertz","N_max",3.44194450464955
"C146","Gompertz","r_max",0.0586487137048562
"C146","Gompertz","t_lag",5.26255990816145
"C146","Quadratic","(Intercept)",0.045638993124646
"C146","Quadratic","poly(Time, 2, raw = TRUE)1",0.0274164204494501
"C146","Quadratic","poly(Time, 2, raw = TRUE)2",-5.45663338711815e-05
"C147","Cubic","(Intercept)",-0.299268393394537
"C147","Cubic","poly(Time, 3, raw = TRUE)1",0.0947068278863674
"C147","Cubic","poly(Time, 3, raw = TRUE)2",-0.000529776536363363
"C147","Cubic","poly(Time, 3, raw = TRUE)3",2.01660722008706e-07
"C147","Gompertz","N_0",3.93979760584379
"C147","Gompertz","N_max",-1.22480621688147
"C147","Gompertz","r_max",0.162610837378081
"C147","Gompertz","t_lag",58.1683551716559
"C147","Quadratic","(Intercept)",-0.277889841539987
"C147","Quadratic","poly(Time, 2, raw = TRUE)1",0.0928724177270073
"C147","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000492906144054839
"C148","Cubic","(Intercept)",-0.225862811545019
"C148","Cubic","poly(Time, 3, raw = TRUE)1",0.155383742070816
"C148","Cubic","poly(Time, 3, raw = TRUE)2",-0.000394556836178831
"C148","Cubic","poly(Time, 3, raw = TRUE)3",-1.97561099021186e-05
"C148","Gompertz","N_0",0.186371453408426
"C148","Gompertz","N_max",4.13258181804046
"C148","Gompertz","r_max",0.372879280068314
"C148","Gompertz","t_lag",4.2241314971817
"C148","Quadratic","(Intercept)",-0.394379621912495
"C148","Quadratic","poly(Time, 2, raw = TRUE)1",0.190444272838715
"C148","Quadratic","poly(Time, 2, raw = TRUE)2",-0.00201016828045278
"C149","Cubic","(Intercept)",-0.276237286224045
"C149","Cubic","poly(Time, 3, raw = TRUE)1",0.309734242700715
"C149","Cubic","poly(Time, 3, raw = TRUE)2",-0.0067069462222563
"C149","Cubic","poly(Time, 3, raw = TRUE)3",4.4613979822416e-05
"C149","Gompertz","N_0",0.35445387890549
"C149","Gompertz","N_max",4.16058053104434
"C149","Gompertz","r_max",0.592568190621532
"C149","Gompertz","t_lag",3.06650773443056
"C149","Quadratic","(Intercept)",-0.0188399633892981
"C149","Quadratic","poly(Time, 2, raw = TRUE)1",0.245284018421757
"C149","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0033585789663705
"C150","Cubic","(Intercept)",0.0482855544244838
"C150","Cubic","poly(Time, 3, raw = TRUE)1",0.00151110904391222
"C150","Cubic","poly(Time, 3, raw = TRUE)2",1.30722610603498e-06
"C150","Cubic","poly(Time, 3, raw = TRUE)3",-4.59123583120662e-09
"C150","Gompertz","N_0",0.0491063325854944
"C150","Gompertz","N_max",0.630904726819731
"C150","Gompertz","r_max",0.00387598561033912
"C150","Gompertz","t_lag",11.5596820083087
"C150","Quadratic","(Intercept)",0.0322453062125025
"C150","Quadratic","poly(Time, 2, raw = TRUE)1",0.00215763697903251
"C150","Quadratic","poly(Time, 2, raw = TRUE)2",-2.16721890673797e-06
"C151","Cubic","(Intercept)",0.0387373938232458
"C151","Cubic","poly(Time, 3, raw = TRUE)1",0.00146506903823821
"C151","Cubic","poly(Time, 3, raw = TRUE)2",2.51665133714058e-06
"C151","Cubic","poly(Time, 3, raw = TRUE)3",-6.26727407597902e-09
"C151","Gompertz","N_0",0.0491063325854944
"C151","Gompertz","N_max",0.641881937631964
"C151","Gompertz","r_max",0.00546102102877613
"C151","Gompertz","t_lag",48.1920286631734
"C151","Quadratic","(Intercept)",0.0165303726352478
"C151","Quadratic","poly(Time, 2, raw = TRUE)1",0.00235145768203413
"C151","Quadratic","poly(Time, 2, raw = TRUE)2",-2.23275149868086e-06
"C152","Cubic","(Intercept)",0.0534123826197035
"C152","Cubic","poly(Time, 3, raw = TRUE)1",0.00116846796797406
"C152","Cubic","poly(Time, 3, raw = TRUE)2",7.91101427897396e-06
"C152","Cubic","poly(Time, 3, raw = TRUE)3",-1.62208953893265e-08
"C152","Gompertz","N_0",0.0491063325854944
